x_rel,y_rel,z_rel,r_rel,b_rel,e_rel,x_meas,y_meas,z_meas,r_meas,b_meas,e_meas,x_err,y_err,z_err,r_err,b_meas,e_meas
-24.081628482398855,-78.36388375415825,9.732775890739916,82.55634460136228,-107.0824650412842,6.770489745780237,0.7462997930117581,-10.570615336213848,0.5580329967540132,0.7462997930117581,-10.570615336213848,0.5580329967540132,-24.827928275410613,-67.7932684179444,9.174742893985902,71.94473431862409,-21.120923784518368,3.7560848290251903
-67.00077724985624,-80.15615268801776,12.45362463919314,105.21029290180495,-129.8915139145052,6.797975406980003,0.6580487816293044,-10.898073539627717,-1.5913803339496624,0.6580487816293044,-10.898073539627717,-1.5913803339496624,-67.65882603148555,-69.25807914839004,14.045004973142802,94.17700116989559,-43.346959091960684,15.090923551904467
-35.06017701961434,-77.78459532824252,7.992862902835768,85.69448722297525,-114.26271809127134,5.351848706964321,0.46949284988454565,-11.0221746900109,-1.485199463657815,0.46949284988454565,-11.0221746900109,-1.485199463657815,-35.52966986949889,-66.76242063823162,9.478062366493582,74.56279481435836,-26.70177467674445,13.01916183404468
-74.87867956214427,-76.59465098400204,12.96790433448157,107.89681994924426,-134.35095033360287,6.902953429409022,0.008237768690378289,-11.473243163152517,-2.1696578784010354,0.008237768690378289,-11.473243163152517,-2.1696578784010354,-74.88691733083465,-65.12140782084953,15.137562212882607,96.22022832964196,-44.392088596842385,17.611466008361678
-67.40302472148414,-86.516515765208,12.901189546328958,110.42968773598336,-127.92133510445753,6.7090255194532515,0.18475719769162424,-11.655036198627556,0.35454315255347124,0.18475719769162424,-11.655036198627556,0.35454315255347124,-67.58778191917577,-74.86147956658044,12.546646393775486,98.76779660030387,-38.829519421741324,4.966858951803989
-27.120342700185006,-85.75631762762106,9.850232920338605,90.48030774599427,-107.54950237552612,6.249951955703636,0.03744453801641612,-12.042778763941982,-0.06635426054823901,0.03744453801641612,-12.042778763941982,-0.06635426054823901,-27.157787238201422,-73.71353886367908,9.916587180886845,78.43728796943606,-17.727651216628814,6.565640079495111
-26.094152979804676,-89.54014177726037,9.203806433357126,93.71793778187846,-106.24739410597596,5.635960947073922,0.26053663355128265,-12.389593459592334,1.2208661079769214,0.26053663355128265,-12.389593459592334,1.2208661079769214,-26.35468961335596,-77.15054831766804,7.982940325380205,81.26561191539865,-17.45207041628113,0.009459536139632796
-15.092808206446989,-94.60541136477059,10.318732481759065,96.35586624115922,-99.06425848892906,6.14758350435823,0.4879699277475993,-13.114245793695858,0.07947715425640789,0.4879699277475993,-13.114245793695858,0.07947715425640789,-15.580778134194588,-81.49116557107473,10.239255327502658,83.23230445306586,-11.195202611942051,5.800594370171607
-16.280938973387038,-97.30378238593025,12.42352995643056,99.435602965145,-99.49878003392628,7.1773174251138485,-8.525623403257441,-4.940551162335709,6.6782009529161295,-8.525623403257441,-4.940551162335709,6.6782009529161295,-7.755315570129596,-92.36323122359454,5.74532900351443,87.53208801495664,50.40916755217977,-26.94957860655738
-59.20546422251414,-105.52592606451518,10.638510459770917,121.46681015972874,-119.29466329641599,5.024613228344878,0.5213341109222256,-13.672583402551084,-0.2732104541019149,0.5213341109222256,-13.672583402551084,-0.2732104541019149,-59.72679833343636,-91.85334266196409,10.91172091387283,107.78156372032703,-31.478287268976487,6.168534604882231
-21.566172300364315,-99.87337468379789,11.750619935182565,102.84876191418344,-102.18508323809802,6.560451588780931,0.47378569878992494,-13.985006205126552,-1.8826338199129864,0.47378569878992494,-13.985006205126552,-1.8826338199129864,-22.03995799915424,-85.88836847867134,13.63325375509555,88.72965494717997,-14.125414355161269,14.223060302986266
-49.59346634698363,-113.60950367466302,12.6048774038853,124.60142119526425,-113.58250527316817,5.8060636873040075,3.5307896059277937,-11.31460464271953,-0.06878575862464009,3.5307896059277937,-11.31460464271953,-0.06878575862464009,-53.124255952911426,-102.29489903194349,12.673663162509941,112.74851079557897,-40.91334789216705,6.138569008685641
-49.59346634698363,-113.60950367466302,12.6048774038853,124.60142119526425,-113.58250527316817,5.8060636873040075,2.2579527757654887,-10.774521523584127,-0.6677035488132488,2.2579527757654887,-10.774521523584127,-0.6677035488132488,-51.85141912274912,-102.83498215107889,13.272580952698549,113.5726183214768,-35.41836129148754,9.276975694476674
-49.59346634698363,-113.60950367466302,12.6048774038853,124.60142119526425,-113.58250527316817,5.8060636873040075,2.801085096572706,-9.779576158822238,-0.15182719672516165,2.801085096572706,-9.779576158822238,-0.15182719672516165,-52.39455144355634,-103.82992751584078,12.756704600610462,114.42747215557905,-39.56537929240716,6.661127976103274
-73.06908365225502,-138.76837561246765,18.26851917450888,157.89075922527115,-117.76924044935103,6.64420559127711,0.9546801002668417,-8.692895115908811,0.35407799772147985,0.9546801002668417,-8.692895115908811,0.35407799772147985,-74.02376375252186,-130.07548049655884,17.914441176787403,149.13843320194985,-34.03652045984637,4.325654764339416
-75.4571907388414,-138.66711902594506,16.862121480287968,158.76614460888536,-118.5532932479334,6.0967279785584525,2.567257921243254,-8.60782056074575,-0.7044314469311204,2.567257921243254,-8.60782056074575,-0.7044314469311204,-78.02444866008466,-130.0592984651993,17.56655292721909,149.75606071895353,-45.16035446673541,10.580834972097737
